""	"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"V1"	"V3"	"V13"	"Protein.names"	"Organism"	"Gene.Ontology..biological.process."	"Gene.Ontology.IDs"	"transcript_type"
"39"	"si:ch73-70k4.1"	15.4029294089592	-0.622248306164004	0.200166095804024	-3.11385071648894	0.00184662896282468	0.0215163067197449	NA	NA	NA	NA	NA	NA	NA	NA
"40"	"nr1h5"	204.126159053065	-0.603256438025085	0.178629407467721	-3.37560706463596	0.000736530283887073	0.0115300468077595	"XM_060058216.1"	"Q62735"	1.27e-54	"Bile acid receptor (Farnesoid X-activated receptor) (Farnesol receptor HRR-1) (Nuclear receptor subfamily 1 group H member 4) (Retinoid X receptor-interacting protein 14) (RXR-interacting protein 14)"	"Rattus norvegicus (Rat)"	"bile acid and bile salt transport [GO:0015721]; bile acid metabolic process [GO:0008206]; bile acid signaling pathway [GO:0038183]; cell differentiation [GO:0030154]; cell-cell junction assembly [GO:0007043]; cellular glucose homeostasis [GO:0001678]; cellular response to bile acid [GO:1903413]; cellular response to fatty acid [GO:0071398]; cellular response to lipopolysaccharide [GO:0071222]; cellular response to organonitrogen compound [GO:0071417]; cellular response to xenobiotic stimulus [GO:0071466]; cellular triglyceride homeostasis [GO:0035356]; cholesterol homeostasis [GO:0042632]; defense response to bacterium [GO:0042742]; digestive tract development [GO:0048565]; DNA-templated transcription [GO:0006351]; DNA-templated transcription elongation [GO:0006354]; fatty acid homeostasis [GO:0055089]; glucose homeostasis [GO:0042593]; hepatocyte proliferation [GO:0072574]; histone H3-R17 methylation [GO:0034971]; innate immune response [GO:0045087]; intracellular bile acid receptor signaling pathway [GO:0038185]; intracellular receptor signaling pathway [GO:0030522]; leukocyte migration involved in inflammatory response [GO:0002523]; lipid localization [GO:0010876]; liver regeneration [GO:0097421]; negative regulation of apoptotic process [GO:0043066]; negative regulation of collagen biosynthetic process [GO:0032966]; negative regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043124]; negative regulation of inflammatory response [GO:0050728]; negative regulation of interleukin-1 production [GO:0032692]; negative regulation of interleukin-2 production [GO:0032703]; negative regulation of interleukin-6 production [GO:0032715]; negative regulation of monocyte chemotactic protein-1 production [GO:0071638]; negative regulation of NF-kappaB transcription factor activity [GO:0032088]; negative regulation of transcription by RNA polymerase II [GO:0000122]; negative regulation of triglyceride biosynthetic process [GO:0010868]; negative regulation of tumor necrosis factor production [GO:0032720]; negative regulation of tumor necrosis factor-mediated signaling pathway [GO:0010804]; negative regulation of type II interferon production [GO:0032689]; negative regulation of very-low-density lipoprotein particle remodeling [GO:0010903]; Notch signaling pathway [GO:0007219]; positive regulation of adipose tissue development [GO:1904179]; positive regulation of ammonia assimilation cycle [GO:2001250]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of gene expression [GO:0010628]; positive regulation of glutamate metabolic process [GO:2000213]; positive regulation of insulin receptor signaling pathway [GO:0046628]; positive regulation of insulin secretion involved in cellular response to glucose stimulus [GO:0035774]; positive regulation of interleukin-17 production [GO:0032740]; positive regulation of phosphatidic acid biosynthetic process [GO:1905695]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of bile acid secretion [GO:0120188]; regulation of carbohydrate metabolic process [GO:0006109]; regulation of DNA-templated transcription [GO:0006355]; regulation of gene expression [GO:0010468]; regulation of insulin secretion involved in cellular response to glucose stimulus [GO:0061178]; regulation of lipid storage [GO:0010883]; regulation of low-density lipoprotein particle clearance [GO:0010988]; regulation of transcription by RNA polymerase II [GO:0006357]; regulation of urea metabolic process [GO:0034255]; response to 17alpha-ethynylestradiol [GO:1904486]; response to cholesterol [GO:0070723]; response to ethanol [GO:0045471]; response to fenofibrate [GO:1901557]; response to glucose [GO:0009749]; response to lipopolysaccharide [GO:0032496]; response to norepinephrine [GO:0071873]; response to nutrient levels [GO:0031667]; response to organic cyclic compound [GO:0014070]; response to xenobiotic stimulus [GO:0009410]; toll-like receptor 4 signaling pathway [GO:0034142]; toll-like receptor 9 signaling pathway [GO:0034162]; transcription by RNA polymerase II [GO:0006366]; triglyceride homeostasis [GO:0070328]"	"GO:0000122; GO:0000791; GO:0000977; GO:0000978; GO:0000981; GO:0001221; GO:0001228; GO:0001678; GO:0002523; GO:0003677; GO:0003700; GO:0004879; GO:0005634; GO:0006109; GO:0006351; GO:0006354; GO:0006355; GO:0006357; GO:0006366; GO:0007043; GO:0007219; GO:0008206; GO:0008270; GO:0009410; GO:0009749; GO:0010468; GO:0010628; GO:0010804; GO:0010868; GO:0010876; GO:0010883; GO:0010903; GO:0010988; GO:0014070; GO:0015721; GO:0030154; GO:0030522; GO:0031667; GO:0032052; GO:0032088; GO:0032496; GO:0032689; GO:0032692; GO:0032703; GO:0032715; GO:0032720; GO:0032740; GO:0032966; GO:0034142; GO:0034162; GO:0034255; GO:0034971; GO:0035356; GO:0035774; GO:0038181; GO:0038183; GO:0038185; GO:0042277; GO:0042593; GO:0042632; GO:0042742; GO:0043066; GO:0043124; GO:0043235; GO:0043565; GO:0044877; GO:0045087; GO:0045471; GO:0045893; GO:0045944; GO:0046628; GO:0046965; GO:0048565; GO:0050728; GO:0055089; GO:0061178; GO:0070328; GO:0070723; GO:0071222; GO:0071398; GO:0071417; GO:0071466; GO:0071638; GO:0071873; GO:0072574; GO:0097421; GO:0120188; GO:1901557; GO:1902122; GO:1903413; GO:1904179; GO:1904486; GO:1905695; GO:2000213; GO:2001250"	"transcript variant X1, mRNA"
"41"	"gpr173"	17.085546863309	0.668258210540707	0.217368433875936	3.07418429850549	0.00211078992430152	0.0236316680136546	"XM_060058511.1"	"Q9I918"	0	"Probable G-protein coupled receptor 173 (Super conserved receptor expressed in brain 3)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	""	"GO:0004930; GO:0005886"	"mRNA"
"42"	"LOC132462222"	12.5575381695654	0.91383882225041	0.220563929514156	4.14988675146013	3.32639808864963e-05	0.00113478034035254	"XM_060057792.1"	"P70047"	0	"Myelin transcription factor 1 (X-MyT1)"	"Xenopus laevis (African clawed frog)"	"cell differentiation [GO:0030154]; nervous system development [GO:0007399]; regulation of DNA-templated transcription [GO:0006355]"	"GO:0003677; GO:0005634; GO:0006355; GO:0007399; GO:0008270; GO:0030154"	"transcript variant X1, mRNA"
"43"	"tsr2"	62.0790191177208	-0.62297420925484	0.158806375399196	-3.91877384074663	8.90005745323316e-05	0.00240350813547922	"XM_060058676.1"	"Q3KRG3"	1.75e-39	"Pre-rRNA-processing protein TSR2 homolog"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]"	"GO:0000462; GO:0005634"	"mRNA"
"44"	"ccdc120a"	8.91847408963338	-0.750463089523059	0.21147436524866	-3.52115414016959	0.000429672773203012	0.00757725347153311	NA	NA	NA	NA	NA	NA	NA	NA
"45"	"LOC132463997"	44.127633986637	0.764162257406103	0.174462946530822	4.38237816718618	1.1739081437062e-05	0.000515990795778609	"XM_060060143.1"	"O60883"	1.29e-21	"G-protein coupled receptor 37-like 1 (Endothelin B receptor-like protein 2) (ETBR-LP-2)"	"Homo sapiens (Human)"	"adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway [GO:0007193]; Bergmann glial cell differentiation [GO:0060020]; negative regulation of astrocyte differentiation [GO:0048712]; negative regulation of hydrogen peroxide-induced cell death [GO:1903206]; negative regulation of neuron differentiation [GO:0045665]; negative regulation of smoothened signaling pathway [GO:0045879]; negative regulation of systemic arterial blood pressure [GO:0003085]; positive regulation of cerebellar granule cell precursor proliferation [GO:0021940]; positive regulation of MAPK cascade [GO:0043410]; smoothened signaling pathway [GO:0007224]"	"GO:0003085; GO:0004930; GO:0005886; GO:0007193; GO:0007224; GO:0008528; GO:0016020; GO:0021940; GO:0036505; GO:0042277; GO:0043235; GO:0043410; GO:0045665; GO:0045879; GO:0048712; GO:0060020; GO:0060170; GO:1903206"	"partial mRNA"
"46"	"hm13"	2684.73728443389	0.585669501283475	0.192786335236339	3.04102422759863	0.0023577485822938	0.0254689047963353	"XM_060059136.1"	"Q8TCT9"	0	"Minor histocompatibility antigen H13 (EC 3.4.23.-) (Intramembrane protease 1) (IMP-1) (IMPAS-1) (hIMP1) (Presenilin-like protein 3) (Signal peptide peptidase)"	"Homo sapiens (Human)"	"in utero embryonic development [GO:0001701]; membrane protein proteolysis [GO:0033619]; membrane protein proteolysis involved in retrograde protein transport, ER to cytosol [GO:1904211]; regulation of heme oxygenase activity [GO:0061960]; signal peptide processing [GO:0006465]"	"GO:0001701; GO:0005783; GO:0005789; GO:0005791; GO:0005886; GO:0006465; GO:0008233; GO:0009986; GO:0016020; GO:0031625; GO:0033619; GO:0036513; GO:0042500; GO:0042803; GO:0061960; GO:0098553; GO:0098554; GO:1904211"	"transcript variant X1, mRNA"
"47"	"rfc2"	34.5493876200935	-0.693839200775864	0.208267666283341	-3.3257387378189	0.000881845443190659	0.0130798586499518	"XM_060059160.1"	"Q05B83"	0	"Replication factor C subunit 2 (Activator 1 subunit 2)"	"Bos taurus (Bovine)"	"DNA repair [GO:0006281]; DNA-templated DNA replication [GO:0006261]; positive regulation of DNA-directed DNA polymerase activity [GO:1900264]"	"GO:0003677; GO:0003689; GO:0005524; GO:0005634; GO:0005663; GO:0006261; GO:0006281; GO:0016887; GO:0017116; GO:0019899; GO:0031390; GO:1900264"	"transcript variant X1, mRNA"
"48"	"LOC132463127"	45.3373280016224	0.605780331601937	0.184476987880976	3.28528623467041	0.00101878816101922	0.01451996330364	"XM_060059074.1"	"P70206"	0	"Plexin-A1 (Plex 1) (Plexin-1)"	"Mus musculus (Mouse)"	"dichotomous subdivision of terminal units involved in salivary gland branching [GO:0060666]; gonadotrophin-releasing hormone neuronal migration to the hypothalamus [GO:0021828]; negative regulation of cell adhesion [GO:0007162]; neuron projection extension [GO:1990138]; neuron projection guidance [GO:0097485]; olfactory nerve formation [GO:0021628]; positive regulation of axonogenesis [GO:0050772]; regulation of cell migration [GO:0030334]; regulation of cell shape [GO:0008360]; regulation of GTPase activity [GO:0043087]; regulation of smooth muscle cell migration [GO:0014910]; semaphorin-plexin signaling pathway involved in axon guidance [GO:1902287]"	"GO:0002116; GO:0005654; GO:0005829; GO:0005886; GO:0007162; GO:0008360; GO:0014910; GO:0016020; GO:0017154; GO:0021628; GO:0021828; GO:0030334; GO:0043087; GO:0050772; GO:0060666; GO:0097485; GO:1902287; GO:1990138"	"transcript variant X1, mRNA"
"49"	"LOC132458851"	5603.20344432919	0.727120588606285	0.211282070021868	3.45490345891407	0.000550489897929342	0.00916530113648617	"XM_060053192.1"	"Q8BK48"	5.99e-154	"Pyrethroid hydrolase Ces2e (EC 3.1.1.88) (Carboxylic ester hydrolase) (EC 3.1.1.-) (carboxylesterase 2E)"	"Mus musculus (Mouse)"	"prostaglandin metabolic process [GO:0006693]"	"GO:0005783; GO:0006693; GO:0043231; GO:0047376; GO:0102209; GO:0106435"	"mRNA"
"50"	"e2f1"	56.8899552159595	-0.879197368904089	0.144271652235129	-6.08702793055759	1.15025910215668e-09	3.43598826087088e-07	"XM_060053301.1"	"Q90977"	1e-72	"Transcription factor E2F1 (E2F-1)"	"Gallus gallus (Chicken)"	"cell cycle [GO:0007049]; positive regulation of transcription by RNA polymerase II [GO:0045944]"	"GO:0000978; GO:0001216; GO:0005634; GO:0005667; GO:0007049; GO:0045944; GO:0046983"	"transcript variant X1, mRNA"
"51"	"sgk2a"	679.624314921357	-0.79530985847739	0.13901183803384	-5.72020041613018	1.06398475197565e-08	2.10453308306319e-06	"XM_060054108.1"	"Q9HBY8"	1.75e-173	"Serine/threonine-protein kinase Sgk2 (EC 2.7.11.1) (Serum/glucocorticoid-regulated kinase 2)"	"Homo sapiens (Human)"	"intracellular signal transduction [GO:0035556]; peptidyl-serine phosphorylation [GO:0018105]; positive regulation of transporter activity [GO:0032411]; protein phosphorylation [GO:0006468]; regulation of cell growth [GO:0001558]; regulation of cell population proliferation [GO:0042127]; response to oxidative stress [GO:0006979]"	"GO:0001558; GO:0004674; GO:0005524; GO:0005654; GO:0005829; GO:0006468; GO:0006979; GO:0015459; GO:0017080; GO:0018105; GO:0032411; GO:0035556; GO:0042127; GO:0106310"	"transcript variant X1, mRNA"
"52"	"LOC132463330"	19.3737028577126	0.695589724950554	0.220260077502117	3.1906439607177	0.00141956098607453	0.0180679253505851	"XM_060059395.1"	"Q9BX26"	2.81e-108	"Synaptonemal complex protein 2 (SCP-2) (Synaptonemal complex lateral element protein) (hsSCP2)"	"Homo sapiens (Human)"	"apoptotic process [GO:0006915]; cell division [GO:0051301]; ectopic germ cell programmed cell death [GO:0035234]; female meiotic nuclear division [GO:0007143]; fertilization [GO:0009566]; male genitalia morphogenesis [GO:0048808]; male meiotic nuclear division [GO:0007140]; meiotic nuclear division [GO:0140013]; negative regulation of apoptotic process [GO:0043066]; negative regulation of developmental process [GO:0051093]; negative regulation of reproductive process [GO:2000242]; synaptonemal complex assembly [GO:0007130]"	"GO:0000795; GO:0000800; GO:0003677; GO:0005634; GO:0006915; GO:0007130; GO:0007140; GO:0007143; GO:0009566; GO:0035234; GO:0043066; GO:0048808; GO:0051093; GO:0051301; GO:0140013; GO:2000242"	"mRNA"
"53"	"LOC132463599"	76.5767992312484	0.731529205659067	0.148007506457224	4.94331331719078	7.68058961270248e-07	5.91688369269085e-05	"XM_060059879.1"	"O95685"	1.03e-54	"Protein phosphatase 1 regulatory subunit 3D (Protein phosphatase 1 regulatory subunit 6) (PP1 subunit R6) (Protein phosphatase 1-binding subunit R6)"	"Homo sapiens (Human)"	"glycogen metabolic process [GO:0005977]; regulation of glycogen biosynthetic process [GO:0005979]; regulation of glycogen catabolic process [GO:0005981]"	"GO:0000164; GO:0004722; GO:0005977; GO:0005979; GO:0005981; GO:0008157; GO:0042587; GO:0043231; GO:2001069"	"transcript variant X1, mRNA"
"54"	"tardbpa"	491.558377330276	-0.71557292795101	0.0893343431463932	-8.0093160312314	1.1534814575259e-15	2.97204356806147e-12	"XM_060059815.1"	"Q28F51"	1.2e-169	"TAR DNA-binding protein 43 (TDP-43)"	"Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)"	"mRNA processing [GO:0006397]; regulation of circadian rhythm [GO:0042752]; regulation of protein stability [GO:0031647]; rhythmic process [GO:0048511]; RNA splicing [GO:0008380]"	"GO:0003677; GO:0003723; GO:0005634; GO:0005739; GO:0006397; GO:0008380; GO:0010494; GO:0031647; GO:0042752; GO:0048511"	"transcript variant X1, mRNA"
"55"	"tpx2"	87.6306216534197	-0.919640902130159	0.190970586432859	-4.81168220552213	1.49665201853538e-06	0.000102706242691465	"XM_060054696.1"	"Q6DDV8"	3.01e-147	"Targeting protein for Xklp2-B"	"Xenopus laevis (African clawed frog)"	"activation of protein kinase activity [GO:0032147]; cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic spindle organization [GO:0060236]"	"GO:0000922; GO:0005634; GO:0005737; GO:0005874; GO:0007049; GO:0032147; GO:0051301; GO:0060236"	"transcript variant X1, mRNA"
"56"	"mcm5"	41.900546575515	-0.758041232663121	0.170168855698337	-4.44934292558995	8.61333958126948e-06	0.000401507807168922	"XM_060075509.1"	"Q561P5"	0	"DNA replication licensing factor mcm5 (EC 3.6.4.12)"	"Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)"	"cell cycle [GO:0007049]; DNA replication initiation [GO:0006270]; DNA unwinding involved in DNA replication [GO:0006268]; regulation of DNA-templated DNA replication initiation [GO:0030174]"	"GO:0000785; GO:0003688; GO:0004386; GO:0005524; GO:0006268; GO:0006270; GO:0007049; GO:0016887; GO:0030174; GO:0042555; GO:0071162"	"mRNA"
"57"	"LOC132474231"	166.383961371229	-0.681756129158941	0.21481408072298	-3.17445574021354	0.00150117783090301	0.0188283975243593	"XM_060074800.1"	"Q9UGR2"	8.9e-147	"Zinc finger CCCH domain-containing protein 7B (Rotavirus 'X'-associated non-structural protein) (RoXaN)"	"Homo sapiens (Human)"	"miRNA processing [GO:0035196]; post-transcriptional regulation of gene expression [GO:0010608]"	"GO:0003723; GO:0005634; GO:0010608; GO:0035196; GO:0035198; GO:0046872"	"mRNA"
"58"	"si:ch211-11k18.4"	85.5322234062441	-0.691198671574564	0.172857911477626	-4.00110655060853	6.30469584008956e-05	0.00182015449726609	NA	NA	NA	NA	NA	NA	NA	NA
"59"	"b9d1"	8.65291033000034	-0.69259029777708	0.193966872825675	-3.56592654391958	0.000362572925153061	0.0067007322038704	"XM_060069163.1"	"Q503B7"	3.14e-120	"B9 domain-containing protein 1"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"cilium assembly [GO:0060271]; smoothened signaling pathway [GO:0007224]"	"GO:0005737; GO:0005813; GO:0007224; GO:0008158; GO:0035869; GO:0036038; GO:0036064; GO:0060271"	"mRNA"
"60"	"LOC132470542"	46.7421405105511	0.864439746176565	0.20154969410254	4.2868034339926	1.81262551148341e-05	0.000728884604713811	"XM_060069247.1"	"O54790"	8.68e-79	"Transcription factor MafG (V-maf musculoaponeurotic fibrosarcoma oncogene homolog G)"	"Mus musculus (Mouse)"	"adult behavior [GO:0030534]; in utero embryonic development [GO:0001701]; positive regulation of gene expression [GO:0010628]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of cell population proliferation [GO:0042127]; regulation of cellular pH [GO:0030641]; regulation of epidermal cell differentiation [GO:0045604]; regulation of transcription by RNA polymerase II [GO:0006357]"	"GO:0000978; GO:0000981; GO:0001228; GO:0001701; GO:0003677; GO:0005634; GO:0005667; GO:0006357; GO:0010628; GO:0030534; GO:0030641; GO:0042127; GO:0042802; GO:0045604; GO:0045944; GO:0090575; GO:1990837"	"mRNA"
