ID	Gene Name	Species	BBID	BIOCARTA	GOTERM_BP_DIRECT	GOTERM_CC_DIRECT	GOTERM_MF_DIRECT	INTERPRO	KEGG_PATHWAY	OMIM_DISEASE	PIR_SUPERFAMILY	SMART	UP_KW_BIOLOGICAL_PROCESS	UP_KW_CELLULAR_COMPONENT	UP_KW_DEVELOPMENTAL_STAGE	UP_KW_DISEASE	UP_KW_DOMAIN	UP_KW_LIGAND	UP_KW_MOLECULAR_FUNCTION	UP_KW_PTM	UP_SEQ_FEATURE
P30533	LDL receptor related protein associated protein 1(LRPAP1)	Homo sapiens			GO:0002091~negative regulation of receptor internalization,GO:0007165~signal transduction,GO:0010916~negative regulation of very-low-density lipoprotein particle clearance,GO:0032091~negative regulation of protein binding,GO:0048259~regulation of receptor-mediated endocytosis,GO:1900116~extracellular negative regulation of signal transduction,GO:1900222~negative regulation of beta-amyloid clearance,GO:1900223~positive regulation of beta-amyloid clearance,	GO:0005576~extracellular region,GO:0005768~endosome,GO:0005783~endoplasmic reticulum,GO:0005793~endoplasmic reticulum-Golgi intermediate compartment,GO:0005794~Golgi apparatus,GO:0005796~Golgi lumen,GO:0005801~cis-Golgi network,GO:0005886~plasma membrane,GO:0009986~cell surface,GO:0012505~endomembrane system,GO:0031904~endosome lumen,GO:0048237~rough endoplasmic reticulum lumen,	GO:0001540~beta-amyloid binding,GO:0005102~receptor binding,GO:0005515~protein binding,GO:0008201~heparin binding,GO:0035473~lipase binding,GO:0048018~receptor agonist activity,GO:0048019~receptor antagonist activity,GO:0050750~low-density lipoprotein particle receptor binding,GO:0070326~very-low-density lipoprotein particle receptor binding,	IPR009066:MG_RAP_rcpt_1,IPR010483:Alpha_2_MRAP_C,IPR036744:RAP_sf,IPR037999:RAP_D3,IPR038001:RAP_D2,IPR038003:A2-macroglobuin_RAP,	hsa04979:Cholesterol metabolism,	615431~Myopia 23, autosomal recessive,				KW-0256~Endoplasmic reticulum,KW-0333~Golgi apparatus,KW-0967~Endosome,			KW-0175~Coiled coil,KW-0732~Signal,		KW-0358~Heparin-binding,KW-0675~Receptor,	KW-0325~Glycoprotein,KW-0449~Lipoprotein,KW-0597~Phosphoprotein,	CARBOHYD:N-linked (GlcNAc...) asparagine,COMPBIAS:Basic and acidic residues,DOMAIN:Alpha-2-macroglobulin RAP C-terminal,DOMAIN:Alpha-2-macroglobulin receptor-associated protein,MOTIF:Prevents secretion from ER,MUTAGEN:H->A: Strongly reduced interaction with LRP1; when associated with A-283; A-291; A-293; A-302 and A-307.,MUTAGEN:H->A: Strongly reduced interaction with LRP1; when associated with A-283; A-291; A-293; A-302 and A-341.,MUTAGEN:H->A: Strongly reduced interaction with LRP1; when associated with A-283; A-291; A-293; A-307 and A-341.,MUTAGEN:H->A: Strongly reduced interaction with LRP1; when associated with A-283; A-291; A-302; A-307 and A-341.,MUTAGEN:H->A: Strongly reduced interaction with LRP1; when associated with A-283; A-293; A-302; A-307 and A-341.,MUTAGEN:H->A: Strongly reduced interaction with LRP1; when associated with A-291; A-293; A-302; A-307 and A-341.,MUTAGEN:K->A: Reduces competition with MAPT for binding to LRP1; when associated with A-290.,MUTAGEN:K->A: Reduces competition with MAPT for binding to LRP1; when associated with A-304.,REGION:Disordered,REGION:LDL receptor binding,
G5E5X0	LIM domain containing 1(LIMD1)	Bos taurus			GO:0001666~response to hypoxia,GO:0002076~osteoblast development,GO:0006355~regulation of transcription, DNA-templated,GO:0007010~cytoskeleton organization,GO:0008360~regulation of cell shape,GO:0016310~phosphorylation,GO:0016477~cell migration,GO:0033962~cytoplasmic mRNA processing body assembly,GO:0035278~miRNA mediated inhibition of translation,GO:0035331~negative regulation of hippo signaling,GO:0045668~negative regulation of osteoblast differentiation,GO:0045892~negative regulation of transcription, DNA-templated,GO:0090090~negative regulation of canonical Wnt signaling pathway,GO:2000637~positive regulation of gene silencing by miRNA,	GO:0000932~P-body,GO:0005634~nucleus,GO:0005654~nucleoplasm,GO:0005667~transcription factor complex,GO:0005737~cytoplasm,GO:0005886~plasma membrane,GO:0005912~adherens junction,GO:0005925~focal adhesion,GO:0016442~RISC complex,	GO:0003714~transcription corepressor activity,GO:0046872~metal ion binding,	IPR001781:Znf_LIM,IPR047172:Ajuba-like,IPR047245:Ajuba-like_LIM1,IPR047247:Ajuba-like_LIM2,IPR047248:Ajuba-like_LIM3,	bta04390:Hippo signaling pathway,bta04392:Hippo signaling pathway - multiple species,			SM00132:LIM,	KW-0804~Transcription,KW-0805~Transcription regulation,KW-0943~RNA-mediated gene silencing,	KW-0539~Nucleus,KW-0963~Cytoplasm,KW-0965~Cell junction,		KW-0043~Tumor suppressor,	KW-0440~LIM domain,KW-0677~Repeat,	KW-0479~Metal-binding,KW-0862~Zinc,	KW-0678~Repressor,	KW-0597~Phosphoprotein,	COMPBIAS:Polar residues,DOMAIN:LIM zinc-binding 1,DOMAIN:LIM zinc-binding 2,DOMAIN:LIM zinc-binding 3,REGION:Disordered,REGION:Interaction with EGLN1/PHD2,REGION:Interaction with RB1,REGION:Mediates nuclear export,REGION:Necessary for nuclear localization,
Q80W90	LIM homeobox 9(Lhx9)	Rattus norvegicus			GO:0006357~regulation of transcription from RNA polymerase II promoter,GO:0008283~cell proliferation,GO:0008584~male gonad development,GO:0008585~female gonad development,GO:0030182~neuron differentiation,GO:0035262~gonad morphogenesis,GO:0045892~negative regulation of transcription, DNA-templated,GO:0048731~system development,GO:0097380~dorsal spinal cord interneuron anterior axon guidance,	GO:0005634~nucleus,	GO:0000977~RNA polymerase II regulatory region sequence-specific DNA binding,GO:0000981~RNA polymerase II transcription factor activity, sequence-specific DNA binding,GO:0003677~DNA binding,GO:0046872~metal ion binding,GO:1990837~sequence-specific double-stranded DNA binding,	IPR001356:Homeobox_dom,IPR001781:Znf_LIM,IPR009057:Homeobox-like_sf,IPR017970:Homeobox_CS,				SM00132:LIM,SM00389:HOX,		KW-0539~Nucleus,			KW-0371~Homeobox,KW-0440~LIM domain,KW-0677~Repeat,	KW-0479~Metal-binding,KW-0862~Zinc,	KW-0238~DNA-binding,		DNA_BIND:Homeobox,DOMAIN:Homeobox,DOMAIN:LIM zinc-binding,DOMAIN:LIM zinc-binding 1,DOMAIN:LIM zinc-binding 2,REGION:Disordered,
P48059	LIM zinc finger domain containing 1(LIMS1)	Homo sapiens			GO:0010628~positive regulation of gene expression,GO:0010811~positive regulation of cell-substrate adhesion,GO:0033209~tumor necrosis factor-mediated signaling pathway,GO:0043123~positive regulation of I-kappaB kinase/NF-kappaB signaling,GO:0043547~positive regulation of GTPase activity,GO:0045184~establishment of protein localization,GO:0045216~cell-cell junction organization,GO:0045892~negative regulation of transcription, DNA-templated,GO:0051894~positive regulation of focal adhesion assembly,GO:0071560~cellular response to transforming growth factor beta stimulus,GO:0098609~cell-cell adhesion,GO:1900026~positive regulation of substrate adhesion-dependent cell spreading,GO:2001046~positive regulation of integrin-mediated signaling pathway,	GO:0005737~cytoplasm,GO:0005829~cytosol,GO:0005886~plasma membrane,GO:0005911~cell-cell junction,GO:0005925~focal adhesion,GO:0048471~perinuclear region of cytoplasm,	GO:0005515~protein binding,GO:0008270~zinc ion binding,GO:0019901~protein kinase binding,GO:0046872~metal ion binding,	IPR001781:Znf_LIM,IPR017351:PINCH-1-4-like,IPR047944:LIMS1/2-like_LIM1,IPR047946:PINCH-1/2-like,			PIRSF038003:PINCH,	SM00132:LIM,		KW-0472~Membrane,KW-0965~Cell junction,KW-1003~Cell membrane,			KW-0440~LIM domain,KW-0677~Repeat,	KW-0479~Metal-binding,KW-0862~Zinc,		KW-0007~Acetylation,	DOMAIN:LIM zinc-binding,DOMAIN:LIM zinc-binding 1,DOMAIN:LIM zinc-binding 2,DOMAIN:LIM zinc-binding 3,DOMAIN:LIM zinc-binding 4,DOMAIN:LIM zinc-binding 5,MUTAGEN:D->A: Alters interaction with ILK.,MUTAGEN:F->A: Loss of interaction with ILK and loss of localization to focal adhesion.,MUTAGEN:H->D: Alters interaction with ILK.,MUTAGEN:L->D: Alters interaction with ILK.,MUTAGEN:R->A: Alters interaction with ILK.,REGION:Disordered,
D3YY23	LON peptidase N-terminal domain and ring finger 1(Lonrf1)	Mus musculus				GO:0005737~cytoplasm,	GO:0046872~metal ion binding,GO:0061630~ubiquitin protein ligase activity,	IPR001841:Znf_RING,IPR003111:Lon_prtase_N,IPR011990:TPR-like_helical_dom_sf,IPR013083:Znf_RING/FYVE/PHD,IPR015947:PUA-like_sf,IPR017907:Znf_RING_CS,IPR019734:TPR_repeat,IPR046336:Lon_prtase_N_sf,				SM00028:TPR,SM00184:RING,SM00464:LON,					KW-0677~Repeat,KW-0802~TPR repeat,KW-0863~Zinc-finger,	KW-0479~Metal-binding,KW-0862~Zinc,		KW-0597~Phosphoprotein,	COMPBIAS:Basic and acidic residues,DOMAIN:Lon N-terminal,DOMAIN:RING-type,REGION:Disordered,REPEAT:TPR 1,REPEAT:TPR 2,REPEAT:TPR 3,REPEAT:TPR 4,ZN_FING:RING-type 1,ZN_FING:RING-type 2,
B3DFV0	LYR motif containing 9(lyrm9)	Danio rerio						IPR008011:Complex1_LYR_dom,IPR045291:Complex1_LYR_LYRM9,
A6NHS7	MANSC domain containing 4(MANSC4)	Homo sapiens			GO:0008544~epidermis development,GO:0030198~extracellular matrix organization,GO:0060429~epithelium development,	GO:0005886~plasma membrane,	GO:0004867~serine-type endopeptidase inhibitor activity,	IPR011106:MANSC_N,IPR013980:MANSC_dom,				SM00765:MANEC,		KW-0472~Membrane,			KW-0732~Signal,KW-0812~Transmembrane,KW-1133~Transmembrane helix,			KW-0325~Glycoprotein,	CARBOHYD:N-linked (GlcNAc...) asparagine,DOMAIN:MANSC,REGION:Disordered,TOPO_DOM:Cytoplasmic,TOPO_DOM:Extracellular,TRANSMEM:Helical,
Q8CIP4	MAP/microtubule affinity regulating kinase 4(Mark4)	Mus musculus			GO:0000226~microtubule cytoskeleton organization,GO:0001578~microtubule bundle formation,GO:0006468~protein phosphorylation,GO:0007049~cell cycle,GO:0007399~nervous system development,GO:0016310~phosphorylation,GO:0030030~cell projection organization,GO:0035556~intracellular signal transduction,GO:0044782~cilium organization,GO:0045724~positive regulation of cilium assembly,GO:0045787~positive regulation of cell cycle,GO:0046605~regulation of centrosome cycle,GO:0051301~cell division,GO:1900227~positive regulation of NLRP3 inflammasome complex assembly,GO:1904781~positive regulation of protein localization to centrosome,	GO:0000930~gamma-tubulin complex,GO:0005737~cytoplasm,GO:0005813~centrosome,GO:0005815~microtubule organizing center,GO:0005829~cytosol,GO:0005856~cytoskeleton,GO:0015630~microtubule cytoskeleton,GO:0030425~dendrite,GO:0030496~midbody,GO:0036064~ciliary basal body,GO:0042995~cell projection,GO:0043005~neuron projection,	GO:0000166~nucleotide binding,GO:0004672~protein kinase activity,GO:0004674~protein serine/threonine kinase activity,GO:0005524~ATP binding,GO:0008017~microtubule binding,GO:0008093~cytoskeletal adaptor activity,GO:0016301~kinase activity,GO:0016740~transferase activity,GO:0043015~gamma-tubulin binding,GO:0050321~tau-protein kinase activity,	IPR000719:Prot_kinase_dom,IPR001772:KA1_dom,IPR008271:Ser/Thr_kinase_AS,IPR011009:Kinase-like_dom_sf,IPR015940:UBA,IPR017441:Protein_kinase_ATP_BS,IPR028375:KA1/Ssp2_C,				SM00165:UBA,SM00220:S_TKc,	KW-0131~Cell cycle,KW-0132~Cell division,KW-0498~Mitosis,KW-0970~Cilium biogenesis/degradation,	KW-0206~Cytoskeleton,KW-0963~Cytoplasm,KW-0966~Cell projection,				KW-0067~ATP-binding,KW-0547~Nucleotide-binding,	KW-0418~Kinase,KW-0723~Serine/threonine-protein kinase,KW-0808~Transferase,	KW-0597~Phosphoprotein,KW-0832~Ubl conjugation,	ACT_SITE:Proton acceptor,COMPBIAS:Basic and acidic residues,COMPBIAS:Polar residues,COMPBIAS:Pro residues,DOMAIN:KA1,DOMAIN:Protein kinase,DOMAIN:UBA,REGION:Disordered,
P57097	MER proto-oncogene, tyrosine kinase(Mertk)	Rattus norvegicus			GO:0001779~natural killer cell differentiation,GO:0001818~negative regulation of cytokine production,GO:0006909~phagocytosis,GO:0007169~transmembrane receptor protein tyrosine kinase signaling pathway,GO:0007275~multicellular organism development,GO:0007283~spermatogenesis,GO:0007399~nervous system development,GO:0016310~phosphorylation,GO:0016477~cell migration,GO:0030168~platelet activation,GO:0032940~secretion by cell,GO:0033674~positive regulation of kinase activity,GO:0034446~substrate adhesion-dependent cell spreading,GO:0043277~apoptotic cell clearance,GO:0043491~protein kinase B signaling,GO:0046649~lymphocyte activation,GO:0050766~positive regulation of phagocytosis,GO:0051250~negative regulation of lymphocyte activation,GO:0051649~establishment of localization in cell,GO:0051897~positive regulation of protein kinase B signaling,GO:0060041~retina development in camera-type eye,GO:0060068~vagina development,GO:0097350~neutrophil clearance,GO:2000107~negative regulation of leukocyte apoptotic process,	GO:0001750~photoreceptor outer segment,GO:0005615~extracellular space,GO:0005737~cytoplasm,GO:0005886~plasma membrane,GO:0016020~membrane,GO:0043235~receptor complex,	GO:0004713~protein tyrosine kinase activity,GO:0004714~transmembrane receptor protein tyrosine kinase activity,GO:0005524~ATP binding,	IPR000719:Prot_kinase_dom,IPR001245:Ser-Thr/Tyr_kinase_cat_dom,IPR003599:Ig_sub,IPR003961:FN3_dom,IPR007110:Ig-like_dom,IPR008266:Tyr_kinase_AS,IPR011009:Kinase-like_dom_sf,IPR013151:Immunoglobulin,IPR013783:Ig-like_fold,IPR017441:Protein_kinase_ATP_BS,IPR020635:Tyr_kinase_cat_dom,IPR036116:FN3_sf,IPR036179:Ig-like_dom_sf,	rno04148:Efferocytosis,			SM00060:FN3,SM00219:TyrKc,SM00409:IG,		KW-0472~Membrane,KW-1003~Cell membrane,		KW-0656~Proto-oncogene,	KW-0393~Immunoglobulin domain,KW-0677~Repeat,KW-0732~Signal,KW-0812~Transmembrane,KW-1133~Transmembrane helix,	KW-0067~ATP-binding,KW-0547~Nucleotide-binding,	KW-0418~Kinase,KW-0675~Receptor,KW-0808~Transferase,KW-0829~Tyrosine-protein kinase,	KW-0325~Glycoprotein,KW-0597~Phosphoprotein,KW-1015~Disulfide bond,	ACT_SITE:Proton acceptor,CARBOHYD:N-linked (GlcNAc...) asparagine,COMPBIAS:Polar residues,DOMAIN:Fibronectin type-III,DOMAIN:Fibronectin type-III 1,DOMAIN:Fibronectin type-III 2,DOMAIN:Ig-like,DOMAIN:Ig-like C2-type 1,DOMAIN:Ig-like C2-type 2,DOMAIN:Protein kinase,REGION:Disordered,TOPO_DOM:Cytoplasmic,TOPO_DOM:Extracellular,TRANSMEM:Helical,
Q9NYP9	MIS18 kinetochore protein A(MIS18A)	Homo sapiens			GO:0007059~chromosome segregation,GO:0034080~CENP-A containing nucleosome assembly,GO:0044030~regulation of DNA methylation,GO:0051301~cell division,	GO:0000775~chromosome, centromeric region,GO:0000785~chromatin,GO:0005634~nucleus,GO:0005654~nucleoplasm,GO:0005829~cytosol,	GO:0005515~protein binding,GO:0042802~identical protein binding,GO:0046872~metal ion binding,	IPR004910:Yippee/Mis18/Cereblon,IPR034752:Mis18,					KW-0131~Cell cycle,KW-0132~Cell division,KW-0498~Mitosis,	KW-0137~Centromere,KW-0158~Chromosome,KW-0539~Nucleus,				KW-0479~Metal-binding,KW-0862~Zinc,		KW-0597~Phosphoprotein,KW-0832~Ubl conjugation,KW-1017~Isopeptide bond,	CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in SUMO2),DOMAIN:Mis18,MUTAGEN:C->A: Abolishes location at the centromere.,MUTAGEN:C->A: No effect.,MUTAGEN:V->E: Abolishes interaction with OIP5; when associated with D-176.,MUTAGEN:Y->D: Abolishes interaction with OIP5; when associated with E-82.,
Q70IA6	MOB kinase activator 2(MOB2)	Homo sapiens			GO:0001934~positive regulation of protein phosphorylation,GO:0007165~signal transduction,GO:0016310~phosphorylation,	GO:0005634~nucleus,GO:0005654~nucleoplasm,GO:0005730~nucleolus,GO:0005737~cytoplasm,GO:0005829~cytosol,GO:0048471~perinuclear region of cytoplasm,	GO:0005515~protein binding,GO:0016301~kinase activity,GO:0030295~protein kinase activator activity,GO:0046872~metal ion binding,	IPR005301:MOB_kinase_act_fam,IPR036703:MOB_kinase_act_sf,				SM01388:Mob1_phocein,		KW-0539~Nucleus,KW-0963~Cytoplasm,				KW-0479~Metal-binding,KW-0862~Zinc,	KW-0418~Kinase,KW-0808~Transferase,	KW-0597~Phosphoprotein,	REGION:Disordered,
Q7Z3U7	MON2 homolog, regulator of endosome-to-Golgi trafficking(MON2)	Homo sapiens			GO:0006895~Golgi to endosome transport,GO:0015031~protein transport,GO:0015986~ATP synthesis coupled proton transport,	GO:0000276~mitochondrial proton-transporting ATP synthase complex, coupling factor F(o),GO:0005829~cytosol,GO:0031901~early endosome membrane,GO:0070062~extracellular exosome,	GO:0005515~protein binding,GO:0015078~hydrogen ion transmembrane transporter activity,	IPR001421:ATP8_metazoa,IPR011989:ARM-like,IPR015403:Mon2/Sec7/BIG1-like_HDS,IPR016024:ARM-type_fold,IPR032629:DCB_dom,IPR032691:Mon2/Sec7/BIG1-like_HUS,IPR032817:Mon2_C,					KW-0066~ATP synthesis,KW-0375~Hydrogen ion transport,KW-0406~Ion transport,KW-0653~Protein transport,KW-0813~Transport,	KW-0138~CF(0),KW-0472~Membrane,KW-0967~Endosome,			KW-0812~Transmembrane,KW-1133~Transmembrane helix,			KW-0007~Acetylation,KW-0597~Phosphoprotein,	DOMAIN:Mon2 C-terminal,DOMAIN:Mon2/Sec7/BIG1-like HDS,DOMAIN:Mon2/Sec7/BIG1-like HUS,DOMAIN:Mon2/Sec7/BIG1-like dimerisation and cyclophilin-binding,REGION:Disordered,TRANSMEM:Helical,
Q2TBP7	MYC binding protein(MYCBP)	Bos taurus			GO:0006355~regulation of transcription, DNA-templated,GO:0007283~spermatogenesis,	GO:0005634~nucleus,GO:0005654~nucleoplasm,GO:0005737~cytoplasm,GO:0005739~mitochondrion,	GO:0003713~transcription coactivator activity,	IPR026060:AMY1,					KW-0804~Transcription,KW-0805~Transcription regulation,	KW-0539~Nucleus,KW-0963~Cytoplasm,			KW-0175~Coiled coil,
Q1LXK5	Mov10 RNA helicase b, tandem duplicate 2(mov10b.2)	Danio rerio			GO:0031047~gene silencing by RNA,GO:0035194~posttranscriptional gene silencing by RNA,GO:0035279~mRNA cleavage involved in gene silencing by miRNA,	GO:0000932~P-body,GO:0005737~cytoplasm,GO:0005829~cytosol,GO:0043186~P granule,	GO:0000166~nucleotide binding,GO:0003723~RNA binding,GO:0003724~RNA helicase activity,GO:0004386~helicase activity,GO:0005524~ATP binding,GO:0016787~hydrolase activity,GO:0016887~ATPase activity,GO:0032574~5'-3' RNA helicase activity,	IPR026122:MOV-10/SDE3_DEXXQ/H-box,IPR027417:P-loop_NTPase,IPR041677:DNA2/NAM7_AAA_11,IPR041679:DNA2/NAM7-like_C,IPR047187:SF1_C_Upf1,IPR049075:MOV-10_N,IPR049077:MOV-10_Ig-like,IPR049079:Mov-10_helical,IPR049080:MOV-10-like_beta-barrel,					KW-0943~RNA-mediated gene silencing,	KW-0963~Cytoplasm,				KW-0067~ATP-binding,KW-0547~Nucleotide-binding,	KW-0347~Helicase,KW-0378~Hydrolase,KW-0694~RNA-binding,		COMPBIAS:Polar residues,MOTIF:DEAG box,REGION:Disordered,
P11246	N-acetyltransferase 1(NAT1)	Oryctolagus cuniculus				GO:0005737~cytoplasm,	GO:0004060~arylamine N-acetyltransferase activity,GO:0016407~acetyltransferase activity,	IPR001447:Arylamine_N-AcTrfase,IPR038765:Papain-like_cys_pep_sf,	ocu00232:Caffeine metabolism,ocu00983:Drug metabolism - other enzymes,ocu01100:Metabolic pathways,ocu05204:Chemical carcinogenesis - DNA adducts,					KW-0963~Cytoplasm,					KW-0012~Acyltransferase,KW-0808~Transferase,		ACT_SITE:Acyl-thioester intermediate,
Q6IQ20	N-acyl phosphatidylethanolamine phospholipase D(NAPEPLD)	Homo sapiens			GO:0001523~retinoid metabolic process,GO:0001659~temperature homeostasis,GO:0009395~phospholipid catabolic process,GO:0048874~homeostasis of number of cells in a free-living population,GO:0050729~positive regulation of inflammatory response,GO:0070291~N-acylethanolamine metabolic process,GO:0070292~N-acylphosphatidylethanolamine metabolic process,GO:0090336~positive regulation of brown fat cell differentiation,	GO:0000139~Golgi membrane,GO:0005635~nuclear envelope,GO:0005654~nucleoplasm,GO:0005737~cytoplasm,GO:0005769~early endosome,GO:0005794~Golgi apparatus,GO:0031901~early endosome membrane,GO:0042622~photoreceptor outer segment membrane,GO:0043227~membrane-bounded organelle,GO:0070062~extracellular exosome,	GO:0008270~zinc ion binding,GO:0032052~bile acid binding,GO:0042802~identical protein binding,GO:0070290~N-acylphosphatidylethanolamine-specific phospholipase D activity,	IPR001279:Metallo-B-lactamas,IPR024884:NAPE-PLD,IPR036866:RibonucZ/Hydroxyglut_hydro,	hsa04723:Retrograde endocannabinoid signaling,		PIRSF038896:NAPE-PLD,		KW-0442~Lipid degradation,KW-0443~Lipid metabolism,KW-0595~Phospholipid degradation,KW-1208~Phospholipid metabolism,	KW-0333~Golgi apparatus,KW-0472~Membrane,KW-0539~Nucleus,KW-0967~Endosome,				KW-0479~Metal-binding,KW-0862~Zinc,	KW-0378~Hydrolase,	KW-0007~Acetylation,	COMPBIAS:Polar residues,DOMAIN:Metallo-beta-lactamase,MUTAGEN:H->R: Loss of activity.,MUTAGEN:L->F: Loss of activity.,MUTAGEN:Q->S: Impairs homodimerization resulting in loss of activity; when associated with S-159.,MUTAGEN:R->A: Impairs binding to bile acids resulting in loss of activity.,MUTAGEN:Y->S: Impairs homodimerization resulting in loss of activity; when associated with S-158.,REGION:Disordered,
Q13287	N-myc and STAT interactor(NMI)	Homo sapiens		h_il2rbPathway:IL-2 Receptor Beta Chain in T cell Activation,h_il7Pathway:IL-7 Signal Transduction,	GO:0002281~macrophage activation involved in immune response,GO:0007259~JAK-STAT cascade,GO:0008285~negative regulation of cell proliferation,GO:0009615~response to virus,GO:0032687~negative regulation of interferon-alpha production,GO:0032688~negative regulation of interferon-beta production,GO:0034142~toll-like receptor 4 signaling pathway,GO:0045087~innate immune response,GO:0045089~positive regulation of innate immune response,GO:0045824~negative regulation of innate immune response,GO:0050729~positive regulation of inflammatory response,GO:0070936~protein K48-linked ubiquitination,GO:1901223~negative regulation of NIK/NF-kappaB signaling,GO:1901224~positive regulation of NIK/NF-kappaB signaling,GO:1902524~positive regulation of protein K48-linked ubiquitination,	GO:0005576~extracellular region,GO:0005615~extracellular space,GO:0005634~nucleus,GO:0005654~nucleoplasm,GO:0005737~cytoplasm,GO:0005829~cytosol,GO:0016020~membrane,	GO:0005515~protein binding,GO:0042802~identical protein binding,	IPR009909:Nmi/IFP35_dom,IPR009938:Nmi/IFP35_N,IPR012677:Nucleotide-bd_a/b_plait_sf,					KW-0391~Immunity,KW-0399~Innate immunity,KW-0945~Host-virus interaction,	KW-0539~Nucleus,KW-0963~Cytoplasm,KW-0964~Secreted,			KW-0175~Coiled coil,			KW-0597~Phosphoprotein,KW-0832~Ubl conjugation,KW-1017~Isopeptide bond,	CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in ubiquitin),DOMAIN:NID,DOMAIN:NID 1,DOMAIN:NID 2,DOMAIN:Nmi/IFP 35,MUTAGEN:K->R: Loss of TRIM21-mediated ubiquitination and loss of Sendai virus-triggered type I IFN-beta production. Loss of TRIM21-mediated ubiquitination and decreased Sendai virus-triggered type I IFN-beta production; when associated with R-27.,MUTAGEN:K->R: No change in TRIM21-mediated ubiquitination and no change in Sendai virus-triggered type I IFN-beta production. Loss of TRIM21-mediated ubiquitination and decreased Sendai virus-triggered type I IFN-beta production; when associated with R-22.,MUTAGEN:K->R: No change in TRIM21-mediated ubiquitination; when associated with R-176.,MUTAGEN:K->R: No change in TRIM21-mediated ubiquitination; when associated with R-183.,MUTAGEN:K->R: No change in TRIM21-mediated ubiquitination; when associated with R-56.,MUTAGEN:K->R: No change in TRIM21-mediated ubiquitination; when associated with R-61.,REGION:Disordered,
