""	"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"V3"	"V13"	"Protein.names"	"Organism"	"Gene.Ontology..biological.process."	"Gene.Ontology.IDs"
"43"	"XM_060035789.1"	149.777888476526	-0.828539207657032	0.244224382541042	-3.3916547495338	0.000694719195299999	0.00410859073165255	"Q8BYA0"	0	"Tubulin-specific chaperone D (Beta-tubulin cofactor D) (Tubulin-folding cofactor D)"	"Mus musculus (Mouse)"	"adherens junction assembly [GO:0034333]; bicellular tight junction assembly [GO:0070830]; cell morphogenesis involved in neuron differentiation [GO:0048667]; microtubule cytoskeleton organization [GO:0000226]; mitotic cell cycle [GO:0000278]; negative regulation of cell-substrate adhesion [GO:0010812]; negative regulation of microtubule polymerization [GO:0031115]; post-chaperonin tubulin folding pathway [GO:0007023]; protein folding [GO:0006457]; tubulin complex assembly [GO:0007021]"	"GO:0000226; GO:0000278; GO:0005096; GO:0005737; GO:0005813; GO:0005912; GO:0005923; GO:0006457; GO:0007021; GO:0007023; GO:0010812; GO:0016328; GO:0031115; GO:0034333; GO:0048487; GO:0048667; GO:0070830"
"44"	"XM_060055233.1"	14.8655624729306	0.980895721902485	0.302520551758134	3.24200594428978	0.00118691546730187	0.00653699968849338	"Q6ZMC9"	6.21e-43	"Sialic acid-binding Ig-like lectin 15 (Siglec-15) (CD33 antigen-like 3)"	"Homo sapiens (Human)"	"regulation of actin cytoskeleton organization [GO:0032956]; regulation of bone resorption [GO:0045124]; regulation of osteoclast development [GO:2001204]"	"GO:0005886; GO:0032956; GO:0032991; GO:0045124; GO:2001204"
"45"	"XM_060036767.1"	77.697452679367	-0.715941133407007	0.147422134336842	-4.85565655085565	1.19988514051799e-06	1.48046741872372e-05	"Q66L58"	0	"Protein VAC14 homolog"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"phosphatidylinositol biosynthetic process [GO:0006661]; positive regulation of kinase activity [GO:0033674]"	"GO:0005783; GO:0006661; GO:0010008; GO:0033674; GO:0070772"
"46"	"XM_060061877.1"	210.67584071312	0.608037471817598	0.202206197057203	3.00720456058881	0.00263662273528179	0.0129035254937415	"A0A0R4IB93"	0	NA	NA	NA	NA
"47"	"XM_060064095.1"	2356.4410656545	-1.36264493102625	0.109852473877409	-12.4040460887572	2.48453984022169e-35	7.34483696549861e-33	"P09244"	0	"Tubulin beta-7 chain (Tubulin beta 4')"	"Gallus gallus (Chicken)"	"microtubule cytoskeleton organization [GO:0000226]; mitotic cell cycle [GO:0000278]"	"GO:0000226; GO:0000278; GO:0003924; GO:0005200; GO:0005525; GO:0005737; GO:0005874; GO:0046872"
"48"	"XM_060049118.1"	31.9652916961124	-2.03761287380641	0.189568638768584	-10.6844645817388	1.20341435049436e-26	1.86708456251167e-24	"Q5RH02"	1.17e-114	"Protein SCO2 homolog, mitochondrial"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"cellular copper ion homeostasis [GO:0006878]; eye development [GO:0001654]; mitochondrial cytochrome c oxidase assembly [GO:0033617]"	"GO:0001654; GO:0005507; GO:0005743; GO:0006878; GO:0015035; GO:0016531; GO:0033617"
"49"	"XM_060044574.1"	2570.71314678945	1.13431233630188	0.220926086506265	5.13449929539292	2.82896153815323e-07	3.91190661242983e-06	"A1L259"	6.26e-73	"2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase (OHCU decarboxylase) (EC 4.1.1.97) (Parahox neighbor) (Ureidoimidazoline (2-oxo-4-hydroxy-4-carboxy-5-) decarboxylase)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"allantoin metabolic process [GO:0000255]; purine nucleobase metabolic process [GO:0006144]; urate catabolic process [GO:0019628]"	"GO:0000255; GO:0005777; GO:0006144; GO:0019628; GO:0051997"
"50"	"XM_060061212.1"	27.7812402771077	1.0028765312128	0.370586732659003	2.70942773937586	0.00673993849978162	0.0282389307226831	NA	NA	NA	NA	NA	NA
"51"	"XM_060060312.1"	4086.18543194157	1.30911732139554	0.238771110843074	5.48305384057192	4.18045719210906e-08	6.72933638959366e-07	"Q9PT92"	0	"Catalase (EC 1.11.1.6)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"hydrogen peroxide catabolic process [GO:0042744]; response to copper ion [GO:0046688]; response to hydrogen peroxide [GO:0042542]"	"GO:0004096; GO:0005737; GO:0005739; GO:0005777; GO:0020037; GO:0042542; GO:0042744; GO:0046688; GO:0046872"
"52"	"XR_009522629.1"	162.04819649594	-2.58620629802843	0.329007800818577	-7.87245708962444	3.47742962472831e-15	1.68002203218103e-13	NA	NA	NA	NA	NA	NA
"53"	"XM_060046431.1"	13.1967770581888	-1.30432546061164	0.323550570312153	-4.01339346848654	5.98520211945827e-05	0.000481191773485003	NA	NA	NA	NA	NA	NA
"54"	"XM_060062060.1"	487.551191633227	0.884114570793727	0.206186806342492	4.2880490235099	1.80249317108215e-05	0.000165538793495353	"Q3T0B7"	6.14e-48	"40S ribosomal protein S27-like"	"Bos taurus (Bovine)"	"ribosomal small subunit assembly [GO:0000028]; translation [GO:0006412]"	"GO:0000028; GO:0003723; GO:0003735; GO:0006412; GO:0022627; GO:0046872"
"55"	"XM_060056301.1"	28.8041472117574	1.01676984414713	0.326822490449747	3.10860877180909	0.00187970440752247	0.00970049861263541	"Q9EPT8"	7.14e-114	"Chloride intracellular channel protein 5"	"Rattus norvegicus (Rat)"	"auditory receptor cell stereocilium organization [GO:0060088]; chloride transport [GO:0006821]; diet induced thermogenesis [GO:0002024]; neuromuscular process controlling balance [GO:0050885]; protein localization [GO:0008104]; regulation of ion transmembrane transport [GO:0034765]; response to dietary excess [GO:0002021]; sensory perception of sound [GO:0007605]; visual perception [GO:0007601]"	"GO:0002021; GO:0002024; GO:0005244; GO:0005254; GO:0005737; GO:0005794; GO:0005815; GO:0005938; GO:0006821; GO:0007601; GO:0007605; GO:0008104; GO:0015629; GO:0016020; GO:0016324; GO:0032420; GO:0032421; GO:0034707; GO:0034765; GO:0050885; GO:0060088"
"56"	"XM_060063271.1"	315.459036160201	-0.78933310630271	0.101313909921917	-7.79037862143192	6.68086923317845e-15	3.11621951695121e-13	"Q9H9B4"	1.06e-168	"Sideroflexin-1"	"Homo sapiens (Human)"	"erythrocyte differentiation [GO:0030218]; iron ion transport [GO:0006826]; L-alanine transport [GO:0015808]; L-serine transport [GO:0015825]; mitochondrial transmembrane transport [GO:1990542]; one-carbon metabolic process [GO:0006730]; serine import into mitochondrion [GO:0140300]"	"GO:0005739; GO:0005743; GO:0006730; GO:0006826; GO:0015180; GO:0015194; GO:0015808; GO:0015825; GO:0022857; GO:0022889; GO:0030218; GO:0140300; GO:1990542"
"57"	"XM_060054873.1"	183.781588162329	-1.77689904541536	0.379384664125152	-4.70956566557788	2.48245227580163e-06	2.85972227411461e-05	"Q6ZQW0"	1.27e-99	"Indoleamine 2,3-dioxygenase 2 (IDO-2) (EC 1.13.11.-) (Indoleamine 2,3-dioxygenase-like protein 1) (Indoleamine-pyrrole 2,3-dioxygenase-like protein 1)"	"Homo sapiens (Human)"	"'de novo' NAD biosynthetic process from tryptophan [GO:0034354]; immune system process [GO:0002376]; tryptophan catabolic process to kynurenine [GO:0019441]"	"GO:0002376; GO:0004833; GO:0005737; GO:0005829; GO:0019441; GO:0020037; GO:0033754; GO:0034354; GO:0046872"
"58"	"XM_060044070.1"	30.8802329591363	1.09487939739768	0.291752726702463	3.75060462632333	0.000176408676173288	0.00124487619353769	"Q5XLR4"	2.64e-48	"Borealin (Cell division cycle-associated protein 8) (Dasra-B) (DasraB) (DrDasraB)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"cell division [GO:0051301]; heart development [GO:0007507]; mitotic sister chromatid segregation [GO:0000070]"	"GO:0000070; GO:0000775; GO:0005634; GO:0005737; GO:0007507; GO:0032133; GO:0051233; GO:0051301"
"59"	"XM_060043648.1"	656.777034700887	-0.923067512304449	0.153940543901402	-5.99612510250676	2.0208136535033e-09	4.15873184233661e-08	"Q64261"	3.03e-130	"Cyclin-dependent kinase 6 (EC 2.7.11.22) (CR2 protein kinase) (CRK2) (Cell division protein kinase 6) (Serine/threonine-protein kinase PLSTIRE)"	"Mus musculus (Mouse)"	"cell cycle [GO:0007049]; cell dedifferentiation [GO:0043697]; cell division [GO:0051301]; gliogenesis [GO:0042063]; hematopoietic progenitor cell differentiation [GO:0002244]; hematopoietic stem cell differentiation [GO:0060218]; hemopoiesis [GO:0030097]; negative regulation of cell cycle [GO:0045786]; negative regulation of cellular senescence [GO:2000773]; negative regulation of epithelial cell proliferation [GO:0050680]; negative regulation of monocyte differentiation [GO:0045656]; negative regulation of myeloid cell differentiation [GO:0045638]; negative regulation of osteoblast differentiation [GO:0045668]; negative regulation of transcription by RNA polymerase II [GO:0000122]; Notch signaling pathway [GO:0007219]; positive regulation of cell-matrix adhesion [GO:0001954]; positive regulation of fibroblast proliferation [GO:0048146]; positive regulation of gene expression [GO:0010628]; protein phosphorylation [GO:0006468]; regulation of cell cycle [GO:0051726]; regulation of erythrocyte differentiation [GO:0045646]; regulation of gene expression [GO:0010468]; regulation of hematopoietic stem cell differentiation [GO:1902036]; response to virus [GO:0009615]; T cell differentiation in thymus [GO:0033077]; type B pancreatic cell development [GO:0003323]"	"GO:0000122; GO:0000307; GO:0001726; GO:0001954; GO:0002244; GO:0003323; GO:0004693; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0005813; GO:0005829; GO:0006468; GO:0007049; GO:0007219; GO:0009615; GO:0010468; GO:0010628; GO:0016301; GO:0016592; GO:0030097; GO:0030332; GO:0033077; GO:0042063; GO:0043697; GO:0045638; GO:0045646; GO:0045656; GO:0045668; GO:0045786; GO:0048146; GO:0050680; GO:0051301; GO:0051726; GO:0060218; GO:0097132; GO:0098770; GO:0106310; GO:1902036; GO:2000773"
"60"	"XM_060052882.1"	583.328419372095	-0.753841676469341	0.217707436748707	-3.46262078575401	0.000534941751019084	0.0032770612560329	"Q00438"	0	"Polypyrimidine tract-binding protein 1 (PTB) (Heterogeneous nuclear ribonucleoprotein I) (hnRNP I) (Pyrimidine-binding protein) (PYBP)"	"Rattus norvegicus (Rat)"	"3'-UTR-mediated mRNA stabilization [GO:0070935]; cardiac ventricle development [GO:0003231]; gene expression [GO:0010467]; IRES-dependent viral translational initiation [GO:0075522]; mRNA processing [GO:0006397]; negative regulation of mRNA splicing, via spliceosome [GO:0048025]; negative regulation of muscle cell differentiation [GO:0051148]; negative regulation of neuron differentiation [GO:0045665]; negative regulation of RNA splicing [GO:0033119]; neurogenesis [GO:0022008]; nuclear-transcribed mRNA catabolic process [GO:0000956]; positive regulation of calcineurin-NFAT signaling cascade [GO:0070886]; positive regulation of insulin secretion [GO:0032024]; positive regulation of neuron projection development [GO:0010976]; positive regulation of protein dephosphorylation [GO:0035307]; positive regulation of secretory granule organization [GO:1904411]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of translation [GO:0045727]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]; regulation of cell differentiation [GO:0045595]; regulation of RNA splicing [GO:0043484]; RNA splicing [GO:0008380]"	"GO:0000014; GO:0000381; GO:0000956; GO:0001069; GO:0003231; GO:0003677; GO:0003697; GO:0003723; GO:0003729; GO:0005634; GO:0005737; GO:0006397; GO:0008380; GO:0010467; GO:0010976; GO:0022008; GO:0032024; GO:0033119; GO:0035307; GO:0036002; GO:0043484; GO:0043565; GO:0044306; GO:0045595; GO:0045665; GO:0045727; GO:0045944; GO:0048025; GO:0051148; GO:0070886; GO:0070935; GO:0075522; GO:1904411"
"61"	"XM_060054498.1"	29.1018474613904	-1.34495598461155	0.330701942302581	-4.06328892290741	4.83860770902932e-05	0.000400944629707293	NA	NA	NA	NA	NA	NA
"62"	"XM_060045908.1"	21.8700959282699	0.92342482254596	0.333278528964711	2.77021088454528	0.00560200091776317	0.0242527947906169	"Q1LXK4"	4.12e-59	"Putative helicase mov-10-B.1 (EC 3.6.4.13)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"miRNA-mediated gene silencing by mRNA destabilization [GO:0035279]; RNA-mediated post-transcriptional gene silencing [GO:0035194]"	"GO:0000932; GO:0003723; GO:0003724; GO:0005524; GO:0005829; GO:0016887; GO:0035194; GO:0035279; GO:0043186"
"63"	"XM_060068464.1"	163.065352013403	0.753019804371976	0.17166298165148	4.38626954446734	1.15311213820414e-05	0.000111617173165282	"P36896"	0	"Activin receptor type-1B (EC 2.7.11.30) (Activin receptor type IB) (ACTR-IB) (Activin receptor-like kinase 4) (ALK-4) (Serine/threonine-protein kinase receptor R2) (SKR2)"	"Homo sapiens (Human)"	"activin receptor signaling pathway [GO:0032924]; cellular response to growth factor stimulus [GO:0071363]; extrinsic apoptotic signaling pathway [GO:0097191]; G1/S transition of mitotic cell cycle [GO:0000082]; hair follicle development [GO:0001942]; in utero embryonic development [GO:0001701]; negative regulation of cell growth [GO:0030308]; negative regulation of gene expression [GO:0010629]; nervous system development [GO:0007399]; nodal signaling pathway [GO:0038092]; peptidyl-threonine phosphorylation [GO:0018107]; positive regulation of activin receptor signaling pathway [GO:0032927]; positive regulation of erythrocyte differentiation [GO:0045648]; positive regulation of gene expression [GO:0010628]; positive regulation of trophoblast cell migration [GO:1901165]; protein autophosphorylation [GO:0046777]; protein phosphorylation [GO:0006468]; regulation of DNA-templated transcription [GO:0006355]; signal transduction [GO:0007165]; transmembrane receptor protein serine/threonine kinase signaling pathway [GO:0007178]"	"GO:0000082; GO:0001701; GO:0001942; GO:0004674; GO:0004675; GO:0005524; GO:0005829; GO:0005886; GO:0006355; GO:0006468; GO:0007165; GO:0007178; GO:0007399; GO:0009986; GO:0010628; GO:0010629; GO:0016361; GO:0018107; GO:0030308; GO:0031625; GO:0032924; GO:0032927; GO:0034711; GO:0038092; GO:0043235; GO:0045648; GO:0046332; GO:0046777; GO:0046872; GO:0048179; GO:0048185; GO:0071363; GO:0097191; GO:1901165"
"64"	"XM_060035829.1"	16.7922707521764	0.910720549539073	0.241831449890001	3.76150810268032	0.000168891949052575	0.00120035096734052	"Q80TS3"	1.07e-172	"Adhesion G protein-coupled receptor L3 (Latrophilin-3) (Lectomedin-3)"	"Mus musculus (Mouse)"	"adenylate cyclase-activating G protein-coupled receptor signaling pathway [GO:0007189]; brain development [GO:0007420]; cell surface receptor signaling pathway [GO:0007166]; cell-cell adhesion via plasma-membrane adhesion molecules [GO:0098742]; locomotion involved in locomotory behavior [GO:0031987]; maintenance of postsynaptic specialization structure [GO:0098880]; neuron migration [GO:0001764]; positive regulation of synapse assembly [GO:0051965]; response to cocaine [GO:0042220]; synapse assembly [GO:0007416]; synapse organization [GO:0050808]"	"GO:0001764; GO:0004930; GO:0005509; GO:0005886; GO:0005911; GO:0007166; GO:0007189; GO:0007416; GO:0007420; GO:0030246; GO:0030424; GO:0031987; GO:0042220; GO:0045211; GO:0050808; GO:0051965; GO:0098685; GO:0098742; GO:0098880; GO:0098978"
"65"	"XM_060074499.1"	25.9762839370855	1.57417926018914	0.189765996370502	8.27482667281947	1.28642612334626e-16	7.23441076460742e-15	"Q8R3Y5"	4.01e-77	"Uncharacterized protein C19orf47 homolog"	"Mus musculus (Mouse)"	""	"GO:0005634; GO:0005654"
"66"	"XM_060074135.1"	1051.11634797968	0.794481850036862	0.194075799520389	4.09359025830861	4.24744626636202e-05	0.00035806217542557	"Q9WU49"	5.34e-55	"Calcium-regulated heat stable protein 1 (Calcium-regulated heat-stable protein of 24 kDa) (CRHSP-24)"	"Rattus norvegicus (Rat)"	"regulation of mRNA stability [GO:0043488]"	"GO:0000177; GO:0000932; GO:0003730; GO:0005737; GO:0005829; GO:0043186; GO:0043488"
"67"	"XM_060041682.1"	3573.44834313949	1.07460708616653	0.212486828749617	5.05734387904395	4.25136216660443e-07	5.68129497597059e-06	"P14018"	1.71e-107	"Clusterin (51.5 kDa protein) [Cleaved into: Clusterin beta chain; Clusterin alpha chain]"	"Coturnix japonica (Japanese quail) (Coturnix coturnix japonica)"	"positive regulation of apoptotic process [GO:0043065]; positive regulation of receptor-mediated endocytosis [GO:0048260]; protein stabilization [GO:0050821]; regulation of cell population proliferation [GO:0042127]"	"GO:0005576; GO:0005634; GO:0005737; GO:0005743; GO:0005783; GO:0005829; GO:0042127; GO:0042583; GO:0043065; GO:0048260; GO:0050821"
"68"	"XM_060040098.1"	54.8272669962343	0.884850894260272	0.182848607135899	4.83933275333638	1.30275768546359e-06	1.60107455770795e-05	"Q91VY6"	2.56e-47	"Cytohesin-interacting protein (Cytohesin-binding protein HE) (Cbp HE) (Pleckstrin homology Sec7 and coiled-coil domains-binding protein)"	"Mus musculus (Mouse)"	"regulation of cell adhesion [GO:0030155]"	"GO:0005654; GO:0005737; GO:0005769; GO:0005829; GO:0005938; GO:0030155"
"69"	"XR_009528105.1"	177.801744417612	1.12231902360348	0.298198151073439	3.7647554679038	0.000166712148769005	0.00118833332240819	NA	NA	NA	NA	NA	NA
"70"	"XM_060071789.1"	141.356805391316	-1.12920720605611	0.413874303724144	-2.76296296627691	0.00572792650753746	0.0247407813907965	"Q4QRH7"	1.17e-144	"Peroxisomal membrane protein PEX16 (Peroxin-16) (Peroxisomal biogenesis factor 16)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"peroxisome organization [GO:0007031]"	"GO:0005778; GO:0007031"
"71"	"XM_060055830.1"	26.8404711455458	-1.43623197528629	0.21476617156514	-6.66948707001987	2.56698994491731e-11	7.27402487500145e-10	"Q6DI37"	0	"Ubiquitin-like domain-containing CTD phosphatase 1 (EC 3.1.3.16) (Nuclear proteasome inhibitor UBLCP1)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"protein dephosphorylation [GO:0006470]"	"GO:0004722; GO:0005634; GO:0006470; GO:0017018"
"72"	"XM_060056730.1"	10.6904552369581	0.787032129754825	0.292491956412913	2.68467673683392	0.0072599987510336	0.0300056173583244	"O43602"	3.37e-164	"Neuronal migration protein doublecortin (Doublin) (Lissencephalin-X) (Lis-X)"	"Homo sapiens (Human)"	"axoneme assembly [GO:0035082]; central nervous system development [GO:0007417]; intracellular signal transduction [GO:0035556]; nervous system development [GO:0007399]; neuron migration [GO:0001764]; photoreceptor cell development [GO:0042461]; retina development in camera-type eye [GO:0060041]"	"GO:0001764; GO:0005829; GO:0005856; GO:0005874; GO:0005875; GO:0005930; GO:0007399; GO:0007417; GO:0008017; GO:0019901; GO:0035082; GO:0035556; GO:0042461; GO:0043005; GO:0060041"
